Year,Month,Monthly-min,Monthly-max,Annual-min,Annual-max,Five-year-min,Five-year-max,Ten-year-min,Ten-year-max,Twenty-year-min,Twenty-year-max
1919,12,-0.395,0.134,-0.304,0.087,-0.296,0.060,-0.304,0.054,-0.307,0.048
1920,1,-0.223,0.142,-0.298,0.087,-0.296,0.060,-0.306,0.054,-0.307,0.048
1920,2,-0.383,0.144,-0.293,0.087,-0.296,0.060,-0.309,0.054,-0.306,0.048
1920,3,-0.130,0.148,-0.288,0.087,-0.297,0.059,-0.310,0.054,-0.304,0.048
1920,4,-0.171,0.152,-0.287,0.088,-0.295,0.059,-0.313,0.054,-0.303,0.048
1920,5,-0.220,0.154,-0.267,0.088,-0.292,0.059,-0.315,0.054,-0.303,0.048
1920,6,-0.281,0.135,-0.270,0.086,-0.283,0.059,-0.316,0.054,-0.302,0.048
1920,7,-0.256,0.174,-0.256,0.084,-0.279,0.059,-0.316,0.054,-0.301,0.048
1920,8,-0.240,0.180,-0.241,0.084,-0.278,0.059,-0.317,0.054,-0.299,0.048
1920,9,-0.238,0.161,-0.254,0.082,-0.278,0.059,-0.317,0.054,-0.298,0.048
1920,10,-0.188,0.149,-0.262,0.079,-0.275,0.059,-0.315,0.054,-0.297,0.048
1920,11,-0.279,0.137,-0.267,0.078,-0.273,0.059,-0.314,0.054,-0.293,0.048
1920,12,-0.436,0.133,-0.257,0.078,-0.271,0.059,-0.310,0.054,-0.290,0.048
1921,1,-0.052,0.128,-0.248,0.078,-0.271,0.059,-0.306,0.054,-0.288,0.048
1921,2,-0.199,0.139,-0.253,0.077,-0.270,0.059,-0.305,0.053,-0.286,0.048
1921,3,-0.290,0.129,-0.248,0.076,-0.272,0.059,-0.302,0.053,-0.284,0.048
1921,4,-0.262,0.135,-0.236,0.076,-0.272,0.059,-0.300,0.053,-0.282,0.048
1921,5,-0.288,0.146,-0.223,0.076,-0.268,0.059,-0.299,0.053,-0.281,0.048
1921,6,-0.157,0.134,-0.193,0.076,-0.262,0.059,-0.297,0.053,-0.279,0.048
1921,7,-0.152,0.176,-0.210,0.076,-0.263,0.058,-0.296,0.053,-0.277,0.048
1921,8,-0.302,0.174,-0.226,0.075,-0.263,0.058,-0.293,0.053,-0.275,0.048
1921,9,-0.178,0.148,-0.213,0.075,-0.260,0.058,-0.291,0.053,-0.273,0.048
1921,10,-0.037,0.140,-0.202,0.076,-0.263,0.057,-0.287,0.053,-0.272,0.048
1921,11,-0.120,0.132,-0.207,0.078,-0.262,0.057,-0.282,0.053,-0.270,0.048
1921,12,-0.080,0.126,-0.218,0.077,-0.261,0.057,-0.277,0.053,-0.269,0.048
1922,1,-0.253,0.134,-0.222,0.077,-0.260,0.057,-0.274,0.053,-0.268,0.048
1922,2,-0.395,0.121,-0.228,0.076,-0.260,0.056,-0.269,0.052,-0.267,0.048
1922,3,-0.134,0.133,-0.244,0.076,-0.260,0.056,-0.268,0.052,-0.266,0.048
1922,4,-0.127,0.142,-0.269,0.076,-0.262,0.056,-0.266,0.052,-0.265,0.048
1922,5,-0.348,0.153,-0.281,0.076,-0.258,0.056,-0.262,0.052,-0.264,0.048
1922,6,-0.287,0.135,-0.289,0.076,-0.257,0.056,-0.260,0.052,-0.264,0.048
1922,7,-0.208,0.168,-0.292,0.074,-0.260,0.056,-0.260,0.052,-0.263,0.048
1922,8,-0.368,0.168,-0.294,0.075,-0.261,0.056,-0.258,0.052,-0.261,0.048
1922,9,-0.373,0.145,-0.315,0.075,-0.263,0.055,-0.257,0.052,-0.258,0.048
1922,10,-0.338,0.138,-0.332,0.073,-0.265,0.055,-0.252,0.051,-0.256,0.048
1922,11,-0.265,0.137,-0.330,0.072,-0.265,0.055,-0.249,0.051,-0.255,0.048
1922,12,-0.170,0.121,-0.324,0.073,-0.265,0.055,-0.245,0.051,-0.253,0.048
1923,1,-0.290,0.124,-0.337,0.073,-0.265,0.055,-0.240,0.051,-0.252,0.048
1923,2,-0.419,0.125,-0.335,0.072,-0.264,0.055,-0.236,0.051,-0.251,0.048
1923,3,-0.390,0.128,-0.333,0.073,-0.263,0.054,-0.234,0.051,-0.251,0.048
1923,4,-0.330,0.136,-0.312,0.072,-0.263,0.054,-0.232,0.051,-0.250,0.048
1923,5,-0.321,0.145,-0.287,0.072,-0.258,0.054,-0.230,0.051,-0.250,0.048
1923,6,-0.221,0.132,-0.271,0.073,-0.247,0.054,-0.230,0.051,-0.250,0.048
1923,7,-0.363,0.164,-0.266,0.073,-0.242,0.054,-0.229,0.051,-0.249,0.048
1923,8,-0.338,0.169,-0.250,0.073,-0.239,0.053,-0.227,0.052,-0.248,0.048
1923,9,-0.353,0.145,-0.220,0.073,-0.232,0.053,-0.227,0.052,-0.248,0.048
1923,10,-0.084,0.132,-0.214,0.073,-0.229,0.053,-0.228,0.051,-0.247,0.048
1923,11,0.032,0.131,-0.202,0.073,-0.228,0.053,-0.227,0.051,-0.248,0.048
1923,12,0.028,0.131,-0.202,0.073,-0.228,0.053,-0.225,0.051,-0.249,0.048
1924,1,-0.231,0.126,-0.193,0.072,-0.229,0.053,-0.227,0.051,-0.250,0.048
1924,2,-0.225,0.128,-0.191,0.072,-0.226,0.053,-0.230,0.050,-0.250,0.047
1924,3,-0.030,0.127,-0.189,0.072,-0.225,0.053,-0.231,0.050,-0.250,0.047
1924,4,-0.269,0.137,-0.209,0.072,-0.224,0.053,-0.233,0.050,-0.250,0.047
1924,5,-0.168,0.149,-0.230,0.072,-0.223,0.053,-0.235,0.050,-0.250,0.047
1924,6,-0.224,0.132,-0.261,0.073,-0.225,0.052,-0.236,0.050,-0.249,0.047
1924,7,-0.253,0.165,-0.275,0.074,-0.225,0.052,-0.237,0.050,-0.249,0.047
1924,8,-0.316,0.167,-0.296,0.073,-0.221,0.052,-0.237,0.050,-0.248,0.047
1924,9,-0.326,0.149,-0.314,0.073,-0.226,0.052,-0.236,0.049,-0.248,0.047
1924,10,-0.327,0.134,-0.313,0.073,-0.228,0.052,-0.236,0.049,-0.248,0.047
1924,11,-0.222,0.132,-0.320,0.073,-0.225,0.052,-0.233,0.049,-0.247,0.047
1924,12,-0.338,0.133,-0.325,0.074,-0.224,0.052,-0.234,0.049,-0.247,0.047
1925,1,-0.400,0.131,-0.324,0.075,-0.224,0.052,-0.234,0.049,-0.247,0.047
1925,2,-0.478,0.121,-0.312,0.075,-0.221,0.052,-0.233,0.048,-0.246,0.047
1925,3,-0.247,0.129,-0.302,0.075,-0.216,0.052,-0.233,0.048,-0.247,0.047
1925,4,-0.264,0.133,-0.287,0.075,-0.209,0.052,-0.233,0.048,-0.248,0.047
1925,5,-0.252,0.147,-0.269,0.074,-0.206,0.052,-0.233,0.048,-0.250,0.047
1925,6,-0.284,0.133,-0.224,0.073,-0.207,0.051,-0.233,0.048,-0.249,0.047
1925,7,-0.243,0.167,-0.171,0.072,-0.201,0.051,-0.231,0.048,-0.250,0.047
1925,8,-0.168,0.173,-0.131,0.071,-0.194,0.051,-0.230,0.048,-0.250,0.047
1925,9,-0.210,0.148,-0.100,0.070,-0.191,0.051,-0.229,0.047,-0.250,0.047
1925,10,-0.139,0.130,-0.085,0.071,-0.188,0.051,-0.228,0.047,-0.249,0.047
1925,11,-0.009,0.125,-0.080,0.070,-0.187,0.051,-0.224,0.047,-0.250,0.047
1925,12,0.196,0.133,-0.072,0.070,-0.190,0.051,-0.221,0.047,-0.249,0.047
1926,1,0.247,0.119,-0.070,0.069,-0.187,0.051,-0.221,0.047,-0.250,0.047
1926,2,-0.008,0.120,-0.064,0.069,-0.185,0.051,-0.221,0.047,-0.250,0.047
1926,3,0.135,0.129,-0.054,0.069,-0.183,0.051,-0.219,0.047,-0.251,0.047
1926,4,-0.083,0.141,-0.042,0.069,-0.184,0.051,-0.219,0.047,-0.250,0.047
1926,5,-0.197,0.146,-0.045,0.069,-0.186,0.051,-0.218,0.047,-0.250,0.047
1926,6,-0.189,0.130,-0.080,0.069,-0.188,0.051,-0.217,0.047,-0.249,0.046
1926,7,-0.212,0.166,-0.121,0.069,-0.191,0.051,-0.216,0.047,-0.247,0.046
1926,8,-0.104,0.172,-0.137,0.069,-0.196,0.051,-0.213,0.047,-0.246,0.046
1926,9,-0.092,0.145,-0.181,0.069,-0.202,0.051,-0.212,0.047,-0.245,0.046
1926,10,0.011,0.128,-0.196,0.068,-0.203,0.051,-0.211,0.047,-0.243,0.046
1926,11,-0.050,0.128,-0.194,0.068,-0.208,0.050,-0.211,0.047,-0.241,0.046
1926,12,-0.220,0.122,-0.199,0.068,-0.211,0.050,-0.210,0.047,-0.237,0.046
1927,1,-0.250,0.122,-0.196,0.068,-0.214,0.050,-0.207,0.046,-0.235,0.046
1927,2,-0.194,0.124,-0.201,0.067,-0.213,0.051,-0.205,0.047,-0.231,0.046
1927,3,-0.392,0.129,-0.203,0.068,-0.212,0.050,-0.204,0.046,-0.229,0.046
1927,4,-0.263,0.132,-0.197,0.068,-0.209,0.050,-0.203,0.046,-0.228,0.046
1927,5,-0.172,0.143,-0.197,0.068,-0.208,0.050,-0.201,0.046,-0.226,0.046
1927,6,-0.246,0.131,-0.200,0.068,-0.211,0.050,-0.200,0.046,-0.223,0.046
1927,7,-0.176,0.168,-0.170,0.068,-0.208,0.049,-0.200,0.046,-0.222,0.046
1927,8,-0.171,0.169,-0.156,0.068,-0.205,0.049,-0.198,0.046,-0.221,0.046
1927,9,-0.111,0.145,-0.139,0.067,-0.202,0.049,-0.195,0.046,-0.219,0.046
1927,10,0.084,0.127,-0.133,0.067,-0.202,0.049,-0.193,0.046,-0.216,0.046
1927,11,-0.059,0.126,-0.141,0.068,-0.201,0.049,-0.193,0.046,-0.214,0.045
1927,12,-0.256,0.121,-0.150,0.068,-0.200,0.049,-0.193,0.046,-0.211,0.045
1928,1,0.108,0.124,-0.151,0.068,-0.198,0.049,-0.193,0.046,-0.208,0.045
1928,2,-0.021,0.123,-0.155,0.068,-0.197,0.049,-0.192,0.046,-0.206,0.045
1928,3,-0.190,0.124,-0.166,0.068,-0.195,0.049,-0.191,0.046,-0.204,0.045
1928,4,-0.191,0.136,-0.184,0.068,-0.193,0.049,-0.190,0.046,-0.202,0.045
1928,5,-0.271,0.147,-0.188,0.068,-0.191,0.049,-0.190,0.046,-0.200,0.045
1928,6,-0.355,0.132,-0.177,0.068,-0.194,0.049,-0.191,0.046,-0.199,0.045
1928,7,-0.183,0.166,-0.219,0.068,-0.199,0.048,-0.191,0.046,-0.198,0.045
1928,8,-0.213,0.170,-0.261,0.067,-0.203,0.049,-0.189,0.046,-0.196,0.045
1928,9,-0.247,0.144,-0.276,0.067,-0.206,0.049,-0.189,0.046,-0.195,0.045
1928,10,-0.136,0.128,-0.290,0.067,-0.208,0.048,-0.191,0.046,-0.194,0.045
1928,11,-0.103,0.128,-0.303,0.066,-0.208,0.048,-0.194,0.046,-0.193,0.045
1928,12,-0.121,0.126,-0.310,0.065,-0.206,0.048,-0.197,0.046,-0.192,0.045
1929,1,-0.400,0.124,-0.330,0.065,-0.202,0.049,-0.198,0.046,-0.191,0.045
1929,2,-0.520,0.117,-0.336,0.065,-0.201,0.048,-0.197,0.045,-0.191,0.045
1929,3,-0.368,0.129,-0.337,0.065,-0.200,0.049,-0.200,0.045,-0.191,0.045
1929,4,-0.360,0.133,-0.336,0.065,-0.198,0.048,-0.201,0.045,-0.190,0.045
1929,5,-0.431,0.144,-0.339,0.065,-0.199,0.049,-0.200,0.045,-0.189,0.045
1929,6,-0.439,0.132,-0.372,0.065,-0.195,0.048,-0.200,0.045,-0.188,0.045
1929,7,-0.423,0.165,-0.357,0.065,-0.188,0.048,-0.199,0.045,-0.186,0.045
1929,8,-0.280,0.171,-0.338,0.066,-0.188,0.048,-0.197,0.045,-0.185,0.045
1929,9,-0.265,0.149,-0.316,0.066,-0.183,0.048,-0.196,0.045,-0.184,0.044
1929,10,-0.124,0.131,-0.306,0.066,-0.178,0.048,-0.194,0.045,-0.184,0.044
1929,11,-0.143,0.126,-0.287,0.066,-0.177,0.048,-0.191,0.045,-0.182,0.044
1929,12,-0.509,0.126,-0.269,0.066,-0.176,0.048,-0.189,0.045,-0.178,0.044
1930,1,-0.228,0.132,-0.243,0.066,-0.176,0.048,-0.188,0.045,-0.177,0.044
1930,2,-0.291,0.131,-0.228,0.066,-0.176,0.048,-0.184,0.045,-0.175,0.044
1930,3,-0.106,0.131,-0.214,0.066,-0.175,0.048,-0.183,0.045,-0.174,0.044
1930,4,-0.231,0.141,-0.209,0.066,-0.177,0.048,-0.184,0.045,-0.173,0.044
1930,5,-0.206,0.149,-0.185,0.067,-0.181,0.048,-0.184,0.045,-0.172,0.044
1930,6,-0.229,0.140,-0.141,0.067,-0.180,0.048,-0.183,0.045,-0.170,0.044
1930,7,-0.112,0.169,-0.129,0.067,-0.186,0.048,-0.183,0.045,-0.169,0.044
1930,8,-0.099,0.175,-0.122,0.066,-0.190,0.048,-0.183,0.045,-0.167,0.044
1930,9,-0.088,0.151,-0.120,0.067,-0.192,0.048,-0.183,0.045,-0.166,0.044
1930,10,-0.065,0.135,-0.116,0.067,-0.193,0.048,-0.182,0.045,-0.165,0.044
1930,11,0.146,0.130,-0.117,0.067,-0.193,0.048,-0.185,0.045,-0.164,0.044
1930,12,0.017,0.130,-0.103,0.067,-0.193,0.048,-0.189,0.045,-0.161,0.044
1931,1,-0.080,0.126,-0.092,0.067,-0.194,0.048,-0.193,0.045,-0.161,0.044
1931,2,-0.216,0.126,-0.084,0.067,-0.194,0.048,-0.196,0.045,-0.159,0.044
1931,3,-0.074,0.133,-0.080,0.067,-0.195,0.048,-0.200,0.045,-0.158,0.044
1931,4,-0.188,0.143,-0.067,0.067,-0.197,0.048,-0.201,0.045,-0.157,0.044
1931,5,-0.217,0.148,-0.084,0.067,-0.202,0.048,-0.200,0.045,-0.155,0.044
1931,6,-0.057,0.136,-0.084,0.067,-0.207,0.048,-0.200,0.045,-0.154,0.044
1931,7,0.014,0.170,-0.067,0.068,-0.205,0.048,-0.199,0.045,-0.153,0.044
1931,8,-0.006,0.177,-0.063,0.069,-0.198,0.048,-0.199,0.045,-0.152,0.044
1931,9,-0.038,0.150,-0.065,0.069,-0.198,0.048,-0.199,0.045,-0.152,0.044
1931,10,0.098,0.133,-0.047,0.069,-0.198,0.048,-0.199,0.045,-0.151,0.044
1931,11,-0.059,0.131,-0.035,0.069,-0.193,0.048,-0.199,0.045,-0.150,0.044
1931,12,0.018,0.129,-0.047,0.069,-0.188,0.048,-0.197,0.045,-0.149,0.044
